epoch,accuracy,loss,lr,top3_acc,val_accuracy,val_loss,val_top3_acc
0,0.9209973812103271,0.2260262817144394,1e-04,0.9937008023262024,0.800489604473114,0.6722410321235657,0.9547123908996582
1,0.9296587705612183,0.2042355239391327,1e-04,0.9950131177902222,0.8115054965019226,0.627079427242279,0.9608322978019714
2,0.9556430578231812,0.1296502947807312,1e-04,0.9963254332542419,0.8274173736572266,0.6026546955108643,0.9583843350410461
3,0.9763779640197754,0.08686703443527222,1e-04,0.9984251856803894,0.8212974071502686,0.603718638420105,0.9608322978019714
4,0.9774278402328491,0.06878963112831116,1e-04,0.9992126226425171,0.8347613215446472,0.5734497904777527,0.9596083164215088
5,0.9396325349807739,0.17408020794391632,1e-04,0.9965879321098328,0.81028151512146,0.6582158207893372,0.9608322978019714
6,0.978215217590332,0.07864197343587875,1e-04,0.9989501237869263,0.8139534592628479,0.6462799906730652,0.9571603536605835
7,0.9839894771575928,0.059205178171396255,1e-04,0.9994750618934631,0.816401481628418,0.6314186453819275,0.9645043015480042
