epoch,accuracy,loss,lr,precision,recall,top_3_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top_3_accuracy
0,0.16233031451702118,2.5786256790161133,0.001,0.2053571492433548,0.05203619971871376,0.5107465982437134,0.23482850193977356,2.2380363941192627,0.23262031376361847,0.22955144941806793,0.5910290479660034
